patientId;holterMac;flexMac
jp_portaat_ylös;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp;
4565.0;4491.9;;;;;;;;;;-1.575518;22.797327;-10.258034;;;;;;;;;;
4565.0;4491.9;;;;;;;0.6466872;-0.09143346;-0.018982513;;;;;;;;;;;;;
4565.0;4491.9;;;;;;;;;;-1.3122959;20.649586;-9.849849;;;;;;;;;;
4565.0;4491.9;;;;;;;0.636433;-0.08508561;-0.013489181;;;;;;;;;;;;;
4604.0;4499.0;;;;;;;;;;;;;;;;;81.88879;-7.0917387;73.62972;;4423.1;
4604.0;4499.0;;;;;;;;;;;;;;0.82900476;0.092593156;-0.12305063;;;;;4423.1;
4604.0;4499.0;;;;;;;;;;;;;;;;;79.439674;-6.260109;72.542496;;4423.1;
4604.0;4499.0;;;;;;;;;;;;;;0.8247932;0.1163976;-0.11078219;;;;;4423.1;
4604.0;4499.0;;;;;;;;;;;;;;;;;76.64724;-6.740776;71.27216;;4432.6;
4604.0;4499.0;;;;;;;;;;;;;;0.8130741;0.14935759;-0.11291849;;;;;4432.6;
4604.0;4499.0;;;;;;;;;;;;;;;;;73.450424;-7.4007387;70.86779;;4432.6;
4604.0;4499.0;;;;;;;;;;;;;;0.80037844;0.17419966;-0.12610248;;;;;4432.6;
4604.0;4499.0;;;;;;;;;;;;;;;;;70.28794;-7.37022;70.71902;;4442.2;
4604.0;4499.0;;;;;;;;;;;;;;0.7843257;0.1810358;-0.12964264;;;;;4442.2;
4604.0;4499.0;;;;;;;;;;;;;;;;;67.32384;-9.006775;69.87975;;4442.2;
4604.0;4499.0;;;;;;;;;;;;;;0.77803886;0.19977416;-0.14044619;;;;;4442.2;
4604.0;4500.3;262143;262143;11946;;;;;;;;;;;;;;;;;;;
4604.0;4501.2;;;;-0.5881272;0.041896824;-0.2451897;;;;;;;;;;;;;;;;
4604.0;4501.2;;;;-0.5907555;0.04305649;-0.24675754;;;;;;;;;;;;;;;;
4604.0;4501.2;;;;-0.59434897;0.04444504;-0.24847415;;;;;;;;;;;;;;;;
4604.0;4501.2;;;;-0.59893423;0.04577637;-0.2501259;;;;;;;;;;;;;;;;
4604.0;4501.2;;;;-0.6034127;0.047523506;-0.25123218;;;;;;;;;;;;;;;;
4604.0;4501.3;;;;;;;;;;-1.045259;18.272957;-9.323405;;;;;;;;;;
4604.0;4501.3;;;;;;;0.6252022;-0.07751702;-0.007934812;;;;;;;;;;;;;
4604.0;4501.3;;;;;;;;;;-0.8163701;15.655996;-8.884701;;;;;;;;;;
4604.0;4501.3;;;;;;;0.6153752;-0.06970428;-6.103702E-4;;;;;;;;;;;;;
4605.0;4510.7;;;;;;;;;;-0.59129614;12.943663;-8.472701;;;;;;;;;;
4605.0;4510.7;;;;;;;0.6052431;-0.06414991;0.0048829615;;;;;;;;;;;;;
4605.0;4510.7;;;;;;;;;;-0.40818506;10.219886;-8.087405;;;;;;;;;;
4605.0;4510.7;;;;;;;0.5939512;-0.05749687;0.009338664;;;;;;;;;;;;;
4605.0;4511.0;;;;-0.6081162;0.04941178;-0.25245288;;;;;;;;;;;;;;;;
4605.0;4511.0;;;;-0.61306006;0.05095292;-0.25420383;;;;;;;;;;;;;;;;
4605.0;4511.0;;;;-0.6169701;0.053127296;-0.25494006;;;;;;;;;;;;;;;;
4605.0;4511.0;;;;-0.6203843;0.054954536;-0.25563815;;;;;;;;;;;;;;;;
4605.0;4511.0;;;;-0.62291723;0.057590492;-0.25615695;;;;;;;;;;;;;;;;
4605.0;4520.2;;;;;;;;;;-0.19455549;7.3320723;-7.5418863;;;;;;;;;;
4605.0;4520.2;;;;;;;0.5861995;-0.050477616;0.014893033;;;;;;;;;;;;;
4605.0;4520.2;;;;;;;;;;-0.06103702;4.253517;-7.1184425;;;;;;;;;;
4605.0;4520.2;;;;;;;0.58033997;-0.047669914;0.015503403;;;;;;;;;;;;;
4605.0;4520.2;262143;262143;11943;;;;;;;;;;;;;;;;;;;
4605.0;4521.1;;;;-0.62495047;0.059795387;-0.25670627;;;;;;;;;;;;;;;;
4605.0;4521.1;;;;-0.6273919;0.06177903;-0.2584305;;;;;;;;;;;;;;;;
4605.0;4521.1;;;;-0.6309052;0.06382752;-0.26050952;;;;;;;;;;;;;;;;
4605.0;4521.1;;;;-0.6352921;0.06559373;-0.2620888;;;;;;;;;;;;;;;;
4605.0;4521.1;;;;-0.64049536;0.06780244;-0.26409915;;;;;;;;;;;;;;;;
4605.0;4525.2;;;;;;;;;;;;;6688;;;;;;;;;
4605.0;4525.2;;;;;;;;;;;;;-681;;;;;;;;;
4605.0;4525.2;;;;;;;;;;;;;-24187;;;;;;;;;
4605.0;4525.2;;;;;;;;;;;;;-45271;;;;;;;;;
4605.0;4525.2;;;;;;;;;;;;;-40945;;;;;;;;;
4608.0;4529.8;;;;;;;;;;0.045777764;1.2627033;-6.7484055;;;;;;;;;;
4608.0;4529.8;;;;;;;0.57777643;-0.043153174;0.015991699;;;;;;;;;;;;;
4608.0;4529.8;;;;;;;;;;0.095370345;-1.5449996;-6.4661093;;;;;;;;;;
4608.0;4529.8;;;;;;;0.57795954;-0.03955199;0.013611255;;;;;;;;;;;;;
4608.0;4531.2;;;;-0.64714056;0.06954957;-0.26655963;;;;;;;;;;;;;;;;
4608.0;4531.2;;;;-0.65420157;0.071147926;-0.26946643;;;;;;;;;;;;;;;;
4608.0;4531.2;;;;-0.66146475;0.07282639;-0.2718468;;;;;;;;;;;;;;;;
4608.0;4531.2;;;;-0.6697503;0.074378975;-0.27414706;;;;;;;;;;;;;;;;
4608.0;4531.2;;;;-0.67818075;0.07562638;-0.27712253;;;;;;;;;;;;;;;;
4608.0;4539.4;;;;;;;;;;0.15259254;-4.3755913;-6.0998874;;;;;;;;;;
4608.0;4539.4;;;;;;;0.58320874;-0.037965026;0.0075075533;;;;;;;;;;;;;
4608.0;4539.4;;;;;;;;;;0.25559253;-6.7903686;-5.771813;;;;;;;;;;
4608.0;4539.4;;;;;;;0.58784753;-0.03460799;0.0028077029;;;;;;;;;;;;;
4608.0;4540.5;262143;262143;11958;;;;;;;;;;;;;;;;;;;
4608.0;4541.3;;;;-0.68710333;0.07668305;-0.27951053;;;;;;;;;;;;;;;;
4608.0;4541.3;;;;-0.69668967;0.07855225;-0.28222278;;;;;;;;;;;;;;;;
4608.0;4541.3;;;;-0.7068673;0.08054734;-0.28473666;;;;;;;;;;;;;;;;
4608.0;4541.3;;;;-0.71799856;0.082580574;-0.28855136;;;;;;;;;;;;;;;;
4608.0;4541.3;;;;-0.7296868;0.0845337;-0.29227832;;;;;;;;;;;;;;;;
4610.0;4544.4;;;;;;;;;;;;;;;;;63.25724;-9.945219;69.299904;;4451.9;
4610.0;4544.4;;;;;;;;;;;;;;0.76400036;0.20435195;-0.13440351;;;;;4451.9;
4610.0;4544.4;;;;;;;;;;;;;;;;;57.649464;-11.612293;68.5522;;4451.9;
4610.0;4544.4;;;;;;;;;;;;;;0.76094854;0.20252083;-0.15033418;;;;;4451.9;
4610.0;4544.4;;;;;;;;;;;;;;;;;51.145206;-10.956145;67.5985;;4461.6;
4610.0;4544.4;;;;;;;;;;;;;;0.7577746;0.20899075;-0.1561327;;;;;4461.6;
4610.0;4544.4;;;;;;;;;;;;;;;;;44.362465;-9.472182;66.64861;;4461.6;
4610.0;4544.4;;;;;;;;;;;;;;0.7576525;0.21369061;-0.1507004;;;;;4461.6;
4610.0;4544.4;;;;;;;;;;;;;;;;;38.64025;-8.869442;65.48509;;4471.2;
4610.0;4544.4;;;;;;;;;;;;;;0.76168096;0.22681357;-0.15326396;;;;;4471.2;
4610.0;4544.4;;;;;;;;;;;;;;;;;32.03299;-8.136998;64.954834;;4471.2;
4610.0;4544.4;;;;;;;;;;;;;;0.76577044;0.219306;-0.15527818;;;;;4471.2;
4610.0;4548.9;;;;;;;;;;0.28992584;-8.682516;-5.4017763;;;;;;;;;;
4610.0;4548.9;;;;;;;0.5937071;-0.032654807;-0.0038453322;;;;;;;;;;;;;
4610.0;4548.9;;;;;;;;;;0.24033326;-10.44496;-4.9401836;;;;;;;;;;
4610.0;4548.9;;;;;;;0.59889525;-0.031250954;-0.011719108;;;;;;;;;;;;;
4610.0;4551.2;;;;-0.7422448;0.08643342;-0.29615024;;;;;;;;;;;;;;;;
4610.0;4551.2;;;;-0.75428784;0.088607796;-0.29999927;;;;;;;;;;;;;;;;
4610.0;4551.2;;;;-0.7672273;0.09098817;-0.30367664;;;;;;;;;;;;;;;;
4610.0;4551.2;;;;-0.77991116;0.09307099;-0.30816653;;;;;;;;;;;;;;;;
4610.0;4551.2;;;;-0.791504;0.09479906;-0.31309512;;;;;;;;;;;;;;;;
4610.0;4558.5;;;;;;;;;;0.038148135;-12.207404;-4.4785914;;;;;;;;;;
4610.0;4558.5;;;;;;;0.6053041;-0.027771844;-0.017456587;;;;;;;;;;;;;
4610.0;4558.5;;;;;;;;;;-0.12588885;-13.927884;-3.971221;;;;;;;;;;
4610.0;4558.5;;;;;;;0.606708;-0.027771844;-0.025330363;;;;;;;;;;;;;
4611.0;4559.0;;;;;;;;;;;;;;;;;24.407179;-7.587664;65.45839;;4480.9;
4611.0;4559.0;;;;;;;;;;;;;;0.76277965;0.19299905;-0.14227729;;;;;4480.9;
4611.0;4559.0;;;;;;;;;;;;;;;;;16.495255;-9.029664;65.27909;;4480.9;
4611.0;4559.0;;;;;;;;;;;;;;0.7770623;0.18256173;-0.1413007;;;;;4480.9;
4611.0;4559.0;;;;;;;;;;;;;;;;;7.126072;-9.266183;65.332504;;4490.6;
4611.0;4559.0;;;;;;;;;;;;;;0.80452895;0.16266365;-0.15753655;;;;;4490.6;
4611.0;4559.0;;;;;;;;;;;;;;;;;-1.7319254;-6.633961;66.11454;;4490.6;
4611.0;4559.0;;;;;;;;;;;;;;0.8282113;0.115848266;-0.14276558;;;;;4490.6;
4611.0;4559.0;;;;;;;;;;;;;;;;;-9.403516;-3.6698508;66.690575;;4500.2;
4611.0;4559.0;;;;;;;;;;;;;;0.8556169;0.08282723;-0.12158574;;;;;4500.2;
4611.0;4559.0;;;;;;;;;;;;;;;;;-14.988402;-2.1324809;66.50365;;4500.2;
4611.0;4559.0;;;;;;;;;;;;;;0.8937651;0.073549606;-0.14239937;;;;;4500.2;
4611.0;4560.3;262143;262143;11959;;;;;;;;;;;;;;;;;;;
4611.0;4561.1;;;;-0.8034555;0.09691621;-0.31775668;;;;;;;;;;;;;;;;
4611.0;4561.1;;;;-0.8156434;0.0989113;-0.3222275;;;;;;;;;;;;;;;;
4611.0;4561.1;;;;-0.8273469;0.1005974;-0.32711032;;;;;;;;;;;;;;;;
4611.0;4561.1;;;;-0.8394662;0.102245346;-0.33171466;;;;;;;;;;;;;;;;
4611.0;4561.1;;;;-0.8523179;0.10444261;-0.3352547;;;;;;;;;;;;;;;;
4611.0;4565.3;;;;;;;;;;;;;-13882;;;;;;;;;
4611.0;4565.3;;;;;;;;;;;;;9800;;;;;;;;;
4611.0;4565.3;;;;;;;;;;;;;13818;;;;;;;;;
4611.0;4565.3;;;;;;;;;;;;;7241;;;;;;;;;
4611.0;4565.3;;;;;;;;;;;;;4773;;;;;;;;;
4665.0;4567.8;;;;;;;;;;-0.25940734;-15.148624;-3.4180732;;;;;;;;;;
4665.0;4567.8;;;;;;;0.6169622;-0.027283547;-0.032898955;;;;;;;;;;;;;
4665.0;4567.8;;;;;;;;;;-0.37766656;-16.033663;-3.0480363;;;;;;;;;;
4665.0;4567.8;;;;;;;0.6301462;-0.028687399;-0.040711693;;;;;;;;;;;;;
4665.0;4570.8;;;;-0.86529934;0.10683061;-0.33950046;;;;;;;;;;;;;;;;
4665.0;4570.8;;;;-0.87900937;0.10976793;-0.34357837;;;;;;;;;;;;;;;;
4665.0;4570.8;;;;-0.89177334;0.11257173;-0.34704593;;;;;;;;;;;;;;;;
4665.0;4570.8;;;;-0.9045602;0.11574556;-0.35109714;;;;;;;;;;;;;;;;
4665.0;4570.8;;;;-0.9177476;0.119403854;-0.35492328;;;;;;;;;;;;;;;;
4665.0;4577.0;;;;;;;;;;-0.6599628;-17.036957;-2.704703;;;;;;;;;;
4665.0;4577.0;;;;;;;0.63686025;-0.028687399;-0.044801172;;;;;;;;;;;;;
4665.0;4577.0;;;;;;;;;;-0.79348123;-17.61681;-2.2087772;;;;;;;;;;
4665.0;4577.0;;;;;;;0.64259773;-0.028015992;-0.04998932;;;;;;;;;;;;;
4665.0;4580.1;262143;262143;11971;;;;;;;;;;;;;;;;;;;
4665.0;4580.8;;;;-0.930195;0.1231537;-0.35926822;;;;;;;;;;;;;;;;
4665.0;4580.8;;;;-0.9420587;0.12712099;-0.36388782;;;;;;;;;;;;;;;;
4665.0;4580.8;;;;-0.95362103;0.13170244;-0.36854175;;;;;;;;;;;;;;;;
4665.0;4580.8;;;;-0.9644395;0.13619997;-0.3735123;;;;;;;;;;;;;;;;
4665.0;4580.8;;;;-0.9756166;0.14033128;-0.3788529;;;;;;;;;;;;;;;;
4665.0;4586.6;;;;;;;;;;-1.0185553;-17.582476;-1.5717032;;;;;;;;;;
4665.0;4586.6;;;;;;;0.65541553;-0.027100436;-0.057679985;;;;;;;;;;;;;
4665.0;4586.6;;;;;;;;;;-1.289407;-17.399364;-0.8278146;;;;;;;;;;
4665.0;4586.6;;;;;;;0.6669515;-0.027405621;-0.06500442;;;;;;;;;;;;;
4666.0;4590.9;;;;-0.9864274;0.14481355;-0.38367468;;;;;;;;;;;;;;;;
4666.0;4590.9;;;;-0.996914;0.14942552;-0.3896523;;;;;;;;;;;;;;;;
4666.0;4590.9;;;;-1.0068208;0.15404893;-0.39453894;;;;;;;;;;;;;;;;
4666.0;4590.9;;;;-1.0163308;0.1588402;-0.39918524;;;;;;;;;;;;;;;;
4666.0;4590.9;;;;-1.0250703;0.16358949;-0.40377432;;;;;;;;;;;;;;;;
4666.0;4596.2;;;;;;;;;;-1.4763329;-17.063662;-0.17548142;;;;;;;;;;
4666.0;4596.2;;;;;;;0.68184453;-0.027466659;-0.07068087;;;;;;;;;;;;;
4666.0;4596.2;;;;;;;;;;-1.6441847;-16.51433;0.5340739;;;;;;;;;;
4666.0;4596.2;;;;;;;0.6959441;-0.030823695;-0.07525864;;;;;;;;;;;;;
4666.0;4600.3;262143;262143;11985;;;;;;;;;;;;;;;;;;;
4666.0;4601.0;;;;-1.0338212;0.16816713;-0.4070931;;;;;;;;;;;;;;;;
4666.0;4601.0;;;;-1.0420457;0.17340471;-0.4107018;;;;;;;;;;;;;;;;
4666.0;4601.0;;;;-1.0502702;0.1779709;-0.4129029;;;;;;;;;;;;;;;;
4666.0;4601.0;;;;-1.0586892;0.18232347;-0.4154511;;;;;;;;;;;;;;;;
4666.0;4601.0;;;;-1.0672952;0.18674089;-0.41819388;;;;;;;;;;;;;;;;
4668.0;4603.9;;;;;;;;;;;;;;;;;-18.04407;0.7820368;66.27857;;4509.7;
4668.0;4603.9;;;;;;;;;;;;;;0.91799676;0.044068728;-0.16711935;;;;;4509.7;
4668.0;4603.9;;;;;;;;;;;;;;;;;-18.009735;3.7499619;65.56902;;4509.7;
4668.0;4603.9;;;;;;;;;;;;;;0.9469283;0.031861324;-0.1739555;;;;;4509.7;
4668.0;4603.9;;;;;;;;;;;;;;;;;-16.972105;5.3025913;64.588615;;4519.2;
4668.0;4603.9;;;;;;;;;;;;;;0.9830622;0.03277688;-0.18787195;;;;;4519.2;
4668.0;4603.9;;;;;;;;;;;;;;;;;-15.75518;6.878109;62.90628;;4519.2;
4668.0;4603.9;;;;;;;;;;;;;;1.0113834;0.042481765;-0.19763787;;;;;4519.2;
4668.0;4603.9;;;;;;;;;;;;;;;;;-13.939329;9.044923;60.861538;;4528.9;
4668.0;4603.9;;;;;;;;;;;;;;1.0391552;0.05999939;-0.17371136;;;;;4528.9;
4668.0;4603.9;;;;;;;;;;;;;;;;;-12.646107;9.201331;58.236946;;4528.9;
4668.0;4603.9;;;;;;;;;;;;;;1.0776696;0.085695975;-0.15204321;;;;;4528.9;
4668.0;4605.2;;;;;;;;;;;;;6249;;;;;;;;;
4668.0;4605.2;;;;;;;;;;;;;5082;;;;;;;;;
4668.0;4605.2;;;;;;;;;;;;;3561;;;;;;;;;
4668.0;4605.2;;;;;;;;;;;;;4379;;;;;;;;;
4668.0;4605.2;;;;;;;;;;;;;4681;;;;;;;;;
4668.0;4605.7;;;;;;;;;;-1.8005921;-15.739922;1.4076662;;;;;;;;;;
4668.0;4605.7;;;;;;;0.7119358;-0.031617176;-0.080996126;;;;;;;;;;;;;
4668.0;4605.7;;;;;;;;;;-1.945555;-14.934996;2.4071476;;;;;;;;;;
4668.0;4605.7;;;;;;;0.73146766;-0.030396435;-0.08600116;;;;;;;;;;;;;
4668.0;4610.9;;;;-1.0761873;0.19096377;-0.41980368;;;;;;;;;;;;;;;;
4668.0;4610.9;;;;-1.0848008;0.19455722;-0.42267996;;;;;;;;;;;;;;;;
4668.0;4610.9;;;;-1.0925409;0.19794849;-0.42501837;;;;;;;;;;;;;;;;
4668.0;4610.9;;;;-1.1008989;0.20049289;-0.42721182;;;;;;;;;;;;;;;;
4668.0;4610.9;;;;-1.1088868;0.20304874;-0.42870337;;;;;;;;;;;;;;;;
4670.0;4615.2;;;;;;;;;;-2.0790737;-14.43907;3.4066288;;;;;;;;;;
4670.0;4615.2;;;;;;;0.75374615;-0.031373028;-0.092471085;;;;;;;;;;;;;
4670.0;4615.2;;;;;;;;;;-2.0599995;-14.088107;4.1734066;;;;;;;;;;
4670.0;4615.2;;;;;;;0.78164005;-0.032654807;-0.0992462;;;;;;;;;;;;;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.516922;8.148442;55.085907;;4538.5;
4670.0;4618.9;;;;;;;;;;;;;;1.1105075;0.119083226;-0.15765862;;;;;4538.5;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.196478;8.320109;51.458023;;4538.5;
4670.0;4618.9;;;;;;;;;;;;;;1.1348003;0.15308085;-0.1633961;;;;;4538.5;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.612293;9.4569235;47.70043;;4548.2;
4670.0;4618.9;;;;;;;;;;;;;;1.1456648;0.17523728;-0.1431318;;;;;4548.2;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.76107;8.747368;43.675804;;4548.2;
4670.0;4618.9;;;;;;;;;;;;;;1.1518906;0.19403668;-0.12317271;;;;;4548.2;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.394848;5.6955166;39.92584;;4557.9;
4670.0;4618.9;;;;;;;;;;;;;;1.163976;0.20947905;-0.12720115;;;;;4557.9;
4670.0;4618.9;;;;;;;;;;;;;;;;;-11.116366;2.9831843;36.736656;;4557.9;
4670.0;4618.9;;;;;;;;;;;;;;1.1808221;0.22553179;-0.14020203;;;;;4557.9;
4670.0;4620.2;262143;262143;11996;;;;;;;;;;;;;;;;;;;
4670.0;4620.9;;;;-1.1170732;0.2054787;-0.42990118;;;;;;;;;;;;;;;;
4670.0;4620.9;;;;-1.1252252;0.20796588;-0.43079764;;;;;;;;;;;;;;;;
4670.0;4620.9;;;;-1.1333352;0.2105408;-0.4315682;;;;;;;;;;;;;;;;
4670.0;4620.9;;;;-1.1413766;0.21293643;-0.43207175;;;;;;;;;;;;;;;;
4670.0;4620.9;;;;-1.1483766;0.21515658;-0.4328156;;;;;;;;;;;;;;;;
4725.0;4624.7;;;;;;;;;;-2.1439252;-13.927884;4.7227397;;;;;;;;;;
4725.0;4624.7;;;;;;;0.80782497;-0.036988433;-0.10699789;;;;;;;;;;;;;
4725.0;4624.7;;;;;;;;;;-2.2278512;-13.5197;5.226295;;;;;;;;;;
4725.0;4624.7;;;;;;;0.83748895;-0.040833768;-0.1159093;;;;;;;;;;;;;
4725.0;4630.7;;;;-1.1571428;0.21784976;-0.43309408;;;;;;;;;;;;;;;;
4725.0;4630.7;;;;-1.1661149;0.22038272;-0.43307883;;;;;;;;;;;;;;;;
4725.0;4630.7;;;;-1.1750642;0.22266391;-0.43355948;;;;;;;;;;;;;;;;
4725.0;4630.7;;;;-1.1843148;0.22523502;-0.43339545;;;;;;;;;;;;;;;;
4725.0;4630.7;;;;-1.1929322;0.22701648;-0.43295676;;;;;;;;;;;;;;;;
4725.0;4633.9;;;;;;;;;;-2.189703;-12.88644;5.859554;;;;;;;;;;
4725.0;4633.9;;;;;;;0.8675802;-0.04571673;-0.12439345;;;;;;;;;;;;;
4725.0;4633.9;;;;;;;;;;-2.1515548;-12.432477;6.5843687;;;;;;;;;;
4725.0;4633.9;;;;;;;0.8957183;-0.050660726;-0.13019197;;;;;;;;;;;;;
4725.0;4640.1;262143;262143;12006;;;;;;;;;;;;;;;;;;;
4725.0;4640.7;;;;-1.2017442;0.22933963;-0.43292624;;;;;;;;;;;;;;;;
4725.0;4640.7;;;;-1.2109872;0.23098376;-0.43270117;;;;;;;;;;;;;;;;
4725.0;4640.7;;;;-1.2197534;0.23284915;-0.43145376;;;;;;;;;;;;;;;;
4725.0;4640.7;;;;-1.228161;0.23398212;-0.4299088;;;;;;;;;;;;;;;;
4725.0;4640.7;;;;-1.2365724;0.23566058;-0.4289742;;;;;;;;;;;;;;;;
4725.0;4643.6;;;;;;;;;;-2.067629;-11.928923;7.3931093;;;;;;;;;;
4725.0;4643.6;;;;;;;0.91781366;-0.05566576;-0.13318278;;;;;;;;;;;;;
4725.0;4643.6;;;;;;;;;;-1.9493698;-11.368145;8.20185;;;;;;;;;;
4725.0;4643.6;;;;;;;0.9375286;-0.056642354;-0.13776055;;;;;;;;;;;;;
4727.0;4645.1;;;;;;;;;;;;;3154;;;;;;;;;
4727.0;4645.1;;;;;;;;;;;;;1181;;;;;;;;;
4727.0;4645.1;;;;;;;;;;;;;537;;;;;;;;;
4727.0;4645.1;;;;;;;;;;;;;1179;;;;;;;;;
4727.0;4645.1;;;;;;;;;;;;;1366;;;;;;;;;
4727.0;4650.8;;;;-1.2438432;0.23693469;-0.42763525;;;;;;;;;;;;;;;;
4727.0;4650.8;;;;-1.2515031;0.23756412;-0.42584997;;;;;;;;;;;;;;;;
4727.0;4650.8;;;;-1.2582742;0.23807529;-0.42485052;;;;;;;;;;;;;;;;
4727.0;4650.8;;;;-1.264145;0.23846439;-0.42231375;;;;;;;;;;;;;;;;
4727.0;4650.8;;;;-1.2699319;0.23888782;-0.42080313;;;;;;;;;;;;;;;;
4727.0;4653.2;;;;;;;;;;-1.9798884;-10.9408865;8.957183;;;;;;;;;;
4727.0;4653.2;;;;;;;0.9544359;-0.060060427;-0.14099552;;;;;;;;;;;;;
4727.0;4653.2;;;;;;;;;;-1.8883327;-10.616627;9.655293;;;;;;;;;;
4727.0;4653.2;;;;;;;0.97140414;-0.06060976;-0.14258248;;;;;;;;;;;;;
4727.0;4660.3;262143;262143;12011;;;;;;;;;;;;;;;;;;;
4727.0;4660.9;;;;-1.2760507;0.23880008;-0.42073828;;;;;;;;;;;;;;;;
4727.0;4660.9;;;;-1.2820016;0.23877338;-0.41963965;;;;;;;;;;;;;;;;
4727.0;4660.9;;;;-1.2884027;0.23880771;-0.41919333;;;;;;;;;;;;;;;;
4727.0;4660.9;;;;-1.2946512;0.23778918;-0.41881567;;;;;;;;;;;;;;;;
4727.0;4660.9;;;;-1.3007509;0.23725131;-0.41794592;;;;;;;;;;;;;;;;
4727.0;4662.8;;;;;;;;;;-1.7281106;-10.34196;10.330516;;;;;;;;;;
4727.0;4662.8;;;;;;;0.98654133;-0.064638205;-0.14270455;;;;;;;;;;;;;
4727.0;4662.8;;;;;;;;;;-1.4343699;-10.212256;10.914183;;;;;;;;;;
4727.0;4662.8;;;;;;;1.002411;-0.06695761;-0.14532915;;;;;;;;;;;;;
4729.0;4663.9;;;;;;;;;;;;;;;;;-11.45207;1.5564439;33.982357;;4567.4;
4729.0;4663.9;;;;;;;;;;;;;;1.2011474;0.24982452;-0.1513718;;;;;4567.4;
4729.0;4663.9;;;;;;;;;;;;;;;;;-12.3867;0.8278146;31.540878;;4567.4;
4729.0;4663.9;;;;;;;;;;;;;;1.2174444;0.28650776;-0.1563158;;;;;4567.4;
4729.0;4663.9;;;;;;;;;;;;;;;;;-13.557848;-0.40818506;30.20188;;4577.1;
4729.0;4663.9;;;;;;;;;;;;;;1.2305063;0.33082065;-0.16626485;;;;;4577.1;
4729.0;4663.9;;;;;;;;;;;;;;;;;-15.270699;-2.4414806;29.671621;;4577.1;
4729.0;4663.9;;;;;;;;;;;;;;1.2420423;0.3805048;-0.1775567;;;;;4577.1;
4729.0;4663.9;;;;;;;;;;;;;;;;;-18.402662;-4.2878504;29.740288;;4586.7;
4729.0;4663.9;;;;;;;;;;;;;;1.2567523;0.40815455;-0.1690115;;;;;4586.7;
4729.0;4663.9;;;;;;;;;;;;;;;;;-22.865993;-6.931516;30.209509;;4586.7;
4729.0;4663.9;;;;;;;;;;;;;;1.2720726;0.427076;-0.15863521;;;;;4586.7;
4729.0;4670.8;;;;-1.3063127;0.23664859;-0.41699225;;;;;;;;;;;;;;;;
4729.0;4670.8;;;;-1.3113672;0.23557666;-0.41595465;;;;;;;;;;;;;;;;
4729.0;4670.8;;;;-1.3164026;0.23456576;-0.41465384;;;;;;;;;;;;;;;;
4729.0;4670.8;;;;-1.3217927;0.23411945;-0.41415793;;;;;;;;;;;;;;;;
4729.0;4670.8;;;;-1.3279687;0.23372653;-0.4133759;;;;;;;;;;;;;;;;
4729.0;4671.6;;;;;;;;;;;;;;;;;-28.706472;-9.605701;30.28962;;4596.4;
4729.0;4671.6;;;;;;;;;;;;;;1.2919706;0.443556;-0.15509507;;;;;4596.4;
4729.0;4671.6;;;;;;;;;;;;;;;;;-34.485916;-12.276071;30.213324;;4596.4;
4729.0;4671.6;;;;;;;;;;;;;;1.312479;0.4598529;-0.16357921;;;;;4596.4;
4729.0;4671.6;;;;;;;;;;;;;;;;;-39.12091;-14.145329;30.270546;;4606.0;
4729.0;4671.6;;;;;;;;;;;;;;1.3352458;0.46687216;-0.16193122;;;;;4606.0;
4729.0;4671.6;;;;;;;;;;;;;;;;;-43.53084;-14.938811;29.808954;;4606.0;
4729.0;4671.6;;;;;;;;;;;;;;1.3492843;0.4621723;-0.1472213;;;;;4606.0;
4729.0;4671.6;;;;;;;;;;;;;;;;;-47.173985;-14.801477;28.405102;;4615.6;
4729.0;4671.6;;;;;;;;;;;;;;1.3736382;0.46302682;-0.121890925;;;;;4615.6;
4729.0;4671.6;;;;;;;;;;;;;;;;;-49.302654;-14.175848;26.417585;;4615.6;
4729.0;4671.6;;;;;;;;;;;;;;1.3861507;0.45014802;-0.09863582;;;;;4615.6;
4729.0;4672.0;;;;;;;;;;-1.3008515;-10.189367;11.520738;;;;;;;;;;
4729.0;4672.0;;;;;;;1.0181586;-0.070558794;-0.14893033;;;;;;;;;;;;;
4729.0;4672.0;;;;;;;;;;-1.2245551;-10.132145;12.092959;;;;;;;;;;
4729.0;4672.0;;;;;;;1.0286568;-0.073000275;-0.15173803;;;;;;;;;;;;;
4729.0;4680.2;262143;262143;12011;;;;;;;;;;;;;;;;;;;
4729.0;4680.7;;;;-1.3345453;0.23342517;-0.41327673;;;;;;;;;;;;;;;;
4729.0;4680.7;;;;-1.3426095;0.2336922;-0.41356665;;;;;;;;;;;;;;;;
4729.0;4680.7;;;;-1.350998;0.23398975;-0.41375357;;;;;;;;;;;;;;;;
