patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsup;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
683.0;576.7;;;;;;;;;;;;;;0.8758812;0.20325327;-0.54896694;;;;;503.0
683.0;576.7;;;;;;;;;;;;;;;;;41.039764;-12.050997;19.825586;;503.0
683.0;576.7;;;;;;;;;;;;;;0.88106936;0.17542039;-0.54615927;;;;;503.0
683.0;576.7;;;;;;;;;;;;;;;;;41.024506;-10.75396;21.053957;;512.6
683.0;576.7;;;;;;;;;;;;;;0.8742943;0.19129002;-0.52449113;;;;;512.6
683.0;576.7;;;;;;;;;;;;;;;;;39.605392;-10.132145;22.808771;;512.6
683.0;576.7;;;;;;;;;;;;;;0.8829615;0.20130008;-0.49922177;;;;;512.6
683.0;591.7;;;;;;;;;;;;;;;;;38.403732;-9.0487385;23.876919;;522.3
683.0;591.7;;;;;;;;;;;;;;0.8814966;0.019837031;-0.5073397;;;;;522.3
683.0;591.7;;;;;;;;;;;;;;;;;41.077915;-7.019257;23.709066;;522.3
683.0;591.7;;;;;;;;;;;;;;0.90017396;-0.048890654;-0.48908964;;;;;522.3
683.0;591.7;;;;;;;;;;;;;;;;;43.012024;-4.1657767;24.330883;;532.0
683.0;591.7;;;;;;;;;;;;;;0.8313242;-0.06201361;-0.43110445;;;;;532.0
683.0;591.7;;;;;;;;;;;;;;;;;44.133583;-3.7728508;25.250252;;532.0
683.0;591.7;;;;;;;;;;;;;;0.8270516;0.027954955;-0.37928402;;;;;532.0
683.0;591.7;;;;;;;;;;;;;;;;;43.523212;-5.104221;27.1424;;541.5
683.0;591.7;;;;;;;;;;;;;;0.90066224;-0.019959105;-0.40064698;;;;;541.5
683.0;591.7;;;;;;;;;;;;;;;;;46.178318;-2.3804438;27.054659;;541.5
683.0;591.7;;;;;;;;;;;;;;0.8769799;-0.013794366;-0.38227484;;;;;541.5
800.0;637.3;;;;;;;;;;;;;;;;;49.52391;-0.48066652;26.985992;;551.1
800.0;637.3;;;;;;;;;;;;;;0.8916288;-0.009155553;-0.36494035;;;;;551.1
800.0;637.3;;;;;;;;;;;;;;;;;52.259132;0.75914794;27.096622;;551.1
800.0;637.3;;;;;;;;;;;;;;0.8984649;0.018127995;-0.36561173;;;;;551.1
800.0;637.3;;;;;;;;;;;;;;;;;54.368725;1.9341105;27.169104;;560.7
800.0;637.3;;;;;;;;;;;;;;0.8929716;0.044312876;-0.36762595;;;;;560.7
800.0;637.3;;;;;;;;;;;;;;;;;55.635242;3.521073;27.111881;;560.7
800.0;637.3;;;;;;;;;;;;;;0.9020661;0.06616413;-0.36390272;;;;;560.7
800.0;637.3;;;;;;;;;;;;;;;;;56.566055;5.405591;26.665548;;570.2
800.0;637.3;;;;;;;;;;;;;;0.90157783;0.08142339;-0.35175633;;;;;570.2
800.0;637.3;;;;;;;;;;;;;;;;;57.634205;7.290109;25.837732;;570.2
800.0;637.3;;;;;;;;;;;;;;0.8896145;0.10425123;-0.34107485;;;;;570.2
800.0;652.0;;;;;;;;;;;;;;;;;59.327984;8.476516;24.826807;;579.9
800.0;652.0;;;;;;;;;;;;;;0.88070315;0.12842189;-0.33845028;;;;;579.9
800.0;652.0;;;;;;;;;;;;;;;;;60.693684;9.247108;23.621326;;579.9
800.0;652.0;;;;;;;;;;;;;;0.8768578;0.15045625;-0.34571368;;;;;579.9
800.0;652.0;;;;;;;;;;;;;;;;;61.483353;9.880367;22.335733;;589.6
800.0;652.0;;;;;;;;;;;;;;0.8775292;0.16510513;-0.35242775;;;;;589.6
800.0;652.0;;;;;;;;;;;;;;;;;61.449017;10.467849;20.977661;;589.6
800.0;652.0;;;;;;;;;;;;;;0.8687399;0.17926572;-0.3556627;;;;;589.6
800.0;652.0;;;;;;;;;;;;;;;;;60.57161;10.601367;19.718771;;599.2
800.0;652.0;;;;;;;;;;;;;;0.86355174;0.1871395;-0.36646625;;;;;599.2
800.0;652.0;;;;;;;;;;;;;;;;;58.812984;10.616627;18.745995;;599.2
800.0;652.0;;;;;;;;;;;;;;0.857326;0.19678335;-0.377575;;;;;599.2
803.0;697.3;;;;;;;;;;;;;;;;;56.371502;10.807367;18.078402;;608.7
803.0;697.3;;;;;;;;;;;;;;0.8547014;0.18012024;-0.38038272;;;;;608.7
803.0;697.3;;;;;;;;;;;;;;;;;54.620502;10.708182;17.20481;;608.7
803.0;697.3;;;;;;;;;;;;;;0.84200567;0.16254158;-0.38306832;;;;;608.7
803.0;697.3;;;;;;;;;;;;;;;;;53.598133;10.395368;16.422773;;618.3
803.0;697.3;;;;;;;;;;;;;;0.83712274;0.15948974;-0.39106417;;;;;618.3
803.0;697.3;;;;;;;;;;;;;;;;;52.632984;10.254219;15.930662;;618.3
803.0;697.3;;;;;;;;;;;;;;0.82662433;0.15741447;-0.39118627;;;;;618.3
803.0;697.3;;;;;;;;;;;;;;;;;51.55339;9.971923;15.717033;;628.0
803.0;697.3;;;;;;;;;;;;;;0.81875056;0.16180913;-0.3952147;;;;;628.0
803.0;697.3;;;;;;;;;;;;;;;;;50.626392;9.323405;15.789515;;628.0
803.0;697.3;;;;;;;;;;;;;;0.81264687;0.17114781;-0.40681174;;;;;628.0
803.0;712.4;;;;;;;;;;;;;;;;;49.947353;9.037293;16.075624;;637.6
803.0;712.4;;;;;;;;;;;;;;0.81783503;0.16089359;-0.4024781;;;;;637.6
803.0;712.4;;;;;;;;;;;;;;;;;50.073242;8.362072;16.247292;;637.6
803.0;712.4;;;;;;;;;;;;;;0.82052064;0.17084262;-0.412183;;;;;637.6
803.0;712.4;;;;;;;;;;;;;;;;;50.000763;7.6067386;16.365551;;647.3
803.0;712.4;;;;;;;;;;;;;;0.821192;0.18958098;-0.41431928;;;;;647.3
803.0;712.4;;;;;;;;;;;;;;;;;49.405655;7.3015537;16.6097;;647.3
803.0;712.4;;;;;;;;;;;;;;0.8281503;0.19464706;-0.39960936;;;;;647.3
803.0;712.4;;;;;;;;;;;;;;;;;48.50917;6.984924;16.644033;;656.9
803.0;712.4;;;;;;;;;;;;;;0.82882166;0.20838039;-0.38923308;;;;;656.9
803.0;712.4;;;;;;;;;;;;;;;;;46.86117;6.408887;16.754663;;656.9
803.0;712.4;;;;;;;;;;;;;;0.82320625;0.21283609;-0.3889889;;;;;656.9
860.0;757.7;;;;;;;;;;;;;;;;;44.69054;5.7908874;16.876738;;666.5
860.0;757.7;;;;;;;;;;;;;;0.8237556;0.2233955;-0.3916135;;;;;666.5
860.0;757.7;;;;;;;;;;;;;;;;;42.25669;5.474258;16.781366;;666.5
860.0;757.7;;;;;;;;;;;;;;0.8296762;0.22363964;-0.38343456;;;;;666.5
860.0;757.7;;;;;;;;;;;;;;;;;39.822838;4.8409986;16.842403;;676.1
860.0;757.7;;;;;;;;;;;;;;0.8535417;0.21973327;-0.38239694;;;;;676.1
860.0;757.7;;;;;;;;;;;;;;;;;37.083805;4.6044803;17.536697;;676.1
860.0;757.7;;;;;;;;;;;;;;0.868862;0.21002838;-0.390759;;;;;676.1
860.0;757.7;;;;;;;;;;;;;;;;;34.627064;4.7685175;18.303476;;685.8
860.0;757.7;;;;;;;;;;;;;;0.87545395;0.1944029;-0.39295632;;;;;685.8
860.0;757.7;;;;;;;;;;;;;;;;;33.452103;4.730369;18.868069;;685.8
