patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
791.0;656.2;;;;;;;;;;;;;;0.42854092;0.60084844;-0.44538713;;;;;542.2
791.0;656.2;;;;;;;;;;;;;;;;;114.81826;4.91348;30.564287;;542.2
791.0;656.2;;;;;;;;;;;;;;0.3988769;0.6412549;-0.44349498;;;;;542.2
908.0;701.8;;;;;;;;;;;;;;;;;107.055115;2.723777;32.68151;;551.9
908.0;701.8;;;;;;;;;;;;;;0.36146122;0.67702264;-0.4753563;;;;;551.9
908.0;701.8;;;;;;;;;;;;;;;;;98.94864;1.8120365;33.29188;;551.9
908.0;701.8;;;;;;;;;;;;;;0.3437605;0.7208472;-0.48469496;;;;;551.9
908.0;701.8;;;;;;;;;;;;;;;;;90.19745;0.94225895;34.48973;;561.6
908.0;701.8;;;;;;;;;;;;;;0.3344218;0.7232276;-0.50648516;;;;;561.6
908.0;701.8;;;;;;;;;;;;;;;;;80.87405;0.29755548;36.107212;;561.6
908.0;701.8;;;;;;;;;;;;;;0.33698538;0.7266457;-0.521012;;;;;561.6
908.0;701.8;;;;;;;;;;;;;;;;;69.47157;-0.13733329;38.090916;;571.2
908.0;701.8;;;;;;;;;;;;;;0.3640248;0.71913815;-0.49598682;;;;;571.2
908.0;701.8;;;;;;;;;;;;;;;;;56.82928;1.6823329;39.651173;;571.2
908.0;701.8;;;;;;;;;;;;;;0.3977172;0.715598;-0.47816402;;;;;571.2
908.0;716.4;;;;;;;;;;;;;;;;;45.13306;5.4704432;41.451767;;580.8
908.0;716.4;;;;;;;;;;;;;;0.43092135;0.71700186;-0.47889644;;;;;580.8
908.0;716.4;;;;;;;;;;;;;;;;;34.226505;10.147405;43.107395;;580.8
908.0;716.4;;;;;;;;;;;;;;0.46589556;0.7124241;-0.47492903;;;;;580.8
908.0;716.4;;;;;;;;;;;;;;;;;23.85403;15.305033;44.881283;;590.5
908.0;716.4;;;;;;;;;;;;;;0.47920164;0.7185888;-0.47340313;;;;;590.5
908.0;716.4;;;;;;;;;;;;;;;;;14.145329;18.356884;46.88406;;590.5
908.0;716.4;;;;;;;;;;;;;;0.50544757;0.71034884;-0.47151098;;;;;590.5
908.0;716.4;;;;;;;;;;;;;;;;;5.062258;20.68392;48.34132;;600.1
908.0;716.4;;;;;;;;;;;;;;0.53346354;0.7150487;-0.47059542;;;;;600.1
908.0;716.4;;;;;;;;;;;;;;;;;-3.2044435;22.587511;49.619278;;600.1
908.0;716.4;;;;;;;;;;;;;;0.5683767;0.7159032;-0.476516;;;;;600.1
966.0;761.7;;;;;;;;;;;;;;;;;-8.537553;23.419142;50.336464;;609.5
966.0;761.7;;;;;;;;;;;;;;0.5901059;0.7170629;-0.47590563;;;;;609.5
966.0;761.7;;;;;;;;;;;;;;;;;-12.306589;22.637104;50.58824;;609.5
966.0;761.7;;;;;;;;;;;;;;0.62172306;0.72817165;-0.47480696;;;;;609.5
966.0;761.7;;;;;;;;;;;;;;;;;-14.248329;20.897549;50.485245;;619.1
966.0;761.7;;;;;;;;;;;;;;0.67555773;0.7259133;-0.48847926;;;;;619.1
966.0;761.7;;;;;;;;;;;;;;;;;-14.744255;19.604326;49.352245;;619.1
966.0;761.7;;;;;;;;;;;;;;0.69270915;0.7195654;-0.46949676;;;;;619.1
966.0;761.7;;;;;;;;;;;;;;;;;-13.348033;16.220589;47.37617;;628.8
966.0;761.7;;;;;;;;;;;;;;0.7068697;0.7210303;-0.4638203;;;;;628.8
966.0;761.7;;;;;;;;;;;;;;;;;-11.005738;10.860775;44.656208;;628.8
966.0;761.7;;;;;;;;;;;;;;0.7449568;0.70906705;-0.46913052;;;;;628.8
966.0;769.1;;;;;;;;;;;;;;;;;-7.7249975;7.2786646;41.24195;;638.5
966.0;769.1;;;;;;;;;;;;;;0.7736442;0.6852626;-0.44428846;;;;;638.5
966.0;769.1;;;;;;;;;;;;;;;;;-4.448073;4.3488874;37.312695;;638.5
966.0;769.1;;;;;;;;;;;;;;0.776513;0.68514055;-0.40882596;;;;;638.5
966.0;769.1;;;;;;;;;;;;;;;;;-0.8964812;0.9155553;33.700066;;648.2
966.0;769.1;;;;;;;;;;;;;;0.803003;0.6557207;-0.38807335;;;;;648.2
966.0;769.1;;;;;;;;;;;;;;;;;2.6093326;-1.3466293;29.885252;;648.2
966.0;769.1;;;;;;;;;;;;;;0.814539;0.62874234;-0.35572374;;;;;648.2
966.0;769.1;;;;;;;;;;;;;;;;;5.920591;-4.543443;26.028473;;657.9
966.0;769.1;;;;;;;;;;;;;;0.8264412;0.6131779;-0.34333324;;;;;657.9
966.0;769.1;;;;;;;;;;;;;;;;;9.376812;-5.8519244;22.133549;;657.9
966.0;769.1;;;;;;;;;;;;;;0.84670556;0.58986175;-0.32111576;;;;;657.9
970.0;822.6;;;;;;;;;;;;;;;;;13.229774;-5.8175907;18.143253;;667.5
970.0;822.6;;;;;;;;;;;;;;0.8655049;0.5831477;-0.28772852;;;;;667.5
970.0;822.6;;;;;;;;;;;;;;;;;17.838068;-4.989776;14.297922;;667.5
970.0;822.6;;;;;;;;;;;;;;0.8769799;0.5758843;-0.2658162;;;;;667.5
970.0;822.6;;;;;;;;;;;;;;;;;23.24366;-4.547258;10.685293;;677.0
970.0;822.6;;;;;;;;;;;;;;0.8767968;0.5733818;-0.2569048;;;;;677.0
970.0;822.6;;;;;;;;;;;;;;;;;29.988249;-5.2339244;7.572405;;677.0
970.0;822.6;;;;;;;;;;;;;;0.8548845;0.57795954;-0.25849178;;;;;677.0
970.0;822.6;;;;;;;;;;;;;;;;;37.312695;-8.140813;4.928739;;686.6
970.0;822.6;;;;;;;;;;;;;;0.8382824;0.58125556;-0.26752526;;;;;686.6
970.0;822.6;;;;;;;;;;;;;;;;;43.72158;-10.464034;2.6322215;;686.6
970.0;822.6;;;;;;;;;;;;;;0.8377331;0.55116427;-0.2826014;;;;;686.6
970.0;829.3;;;;;;;;;;;;;;;;;50.95065;-10.948516;0.08011109;;696.3
970.0;829.3;;;;;;;;;;;;;;0.85927916;0.53639334;-0.30396435;;;;;696.3
970.0;829.3;;;;;;;;;;;;;;;;;55.631428;-12.150182;-1.6289254;;696.3
970.0;829.3;;;;;;;;;;;;;;0.93057036;0.51173437;-0.37134922;;;;;696.3
970.0;829.3;;;;;;;;;;;;;;;;;61.048462;-12.37907;-2.6551104;;705.9
970.0;829.3;;;;;;;;;;;;;;1.0328074;0.5125278;-0.42048404;;;;;705.9
970.0;829.3;;;;;;;;;;;;;;;;;66.969055;-9.0487385;-3.4714804;;705.9
970.0;829.3;;;;;;;;;;;;;;1.1387067;0.5261391;-0.44672993;;;;;705.9
970.0;829.3;;;;;;;;;;;;;;;;;76.307724;-1.3504441;-5.5810723;;715.6
970.0;829.3;;;;;;;;;;;;;;1.1735587;0.5856502;-0.4618061;;;;;715.6
970.0;829.3;;;;;;;;;;;;;;;;;91.06723;7.0497756;-10.841701;;715.6
970.0;829.3;;;;;;;;;;;;;;1.1816156;0.6758019;-0.44080934;;;;;715.6
1088.0;890.5;;;;;;;;;;;;;;;;;109.66826;14.366589;-19.15418;;725.2
1088.0;890.5;;;;;;;;;;;;;;1.1951659;0.74288154;-0.41694388;;;;;725.2
1088.0;890.5;;;;;;;;;;;;;;;;;123.84411;21.279032;-27.298807;;725.2
1088.0;890.5;;;;;;;;;;;;;;1.0998871;0.7731559;-0.4651631;;;;;725.2
1088.0;890.5;;;;;;;;;;;;;;;;;124.988556;16.006958;-33.249916;;734.8
1088.0;890.5;;;;;;;;;;;;;;0.87081516;0.783166;-0.80813015;;;;;734.8
1088.0;890.5;;;;;;;;;;;;;;;;;124.988556;-4.844814;-33.715324;;734.8
1088.0;890.5;;;;;;;;;;;;;;0.6136662;0.72328866;-1.2170172;;;;;734.8
